
INFO:     Started server process [23912]
INFO:     Waiting for application startup.
2026-05-11 17:45:46,698 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,698 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E15C0>, 'PRAGMA main.table_info("santiyeler")', ())
2026-05-11 17:45:46,698 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E15C0>, 'PRAGMA main.table_info("santiyeler")', ()) completed
2026-05-11 17:45:46,699 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E15C0>)
2026-05-11 17:45:46,699 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E15C0>) completed
2026-05-11 17:45:46,699 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E15C0>)
2026-05-11 17:45:46,699 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E15C0>) completed
2026-05-11 17:45:46,699 | INFO     | sqlalchemy.engine.Engine — PRAGMA main.table_info("sablonlar")
2026-05-11 17:45:46,700 | INFO     | sqlalchemy.engine.Engine — [raw sql] ()
2026-05-11 17:45:46,700 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,700 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,700 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E1940>, 'PRAGMA main.table_info("sablonlar")', ())
2026-05-11 17:45:46,700 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E1940>, 'PRAGMA main.table_info("sablonlar")', ()) completed
2026-05-11 17:45:46,701 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E1940>)
2026-05-11 17:45:46,701 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E1940>) completed
2026-05-11 17:45:46,701 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E1940>)
2026-05-11 17:45:46,701 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E1940>) completed
2026-05-11 17:45:46,701 | INFO     | sqlalchemy.engine.Engine — PRAGMA main.table_info("raporlar")
2026-05-11 17:45:46,702 | INFO     | sqlalchemy.engine.Engine — [raw sql] ()
2026-05-11 17:45:46,702 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,702 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,702 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E1CC0>, 'PRAGMA main.table_info("raporlar")', ())
2026-05-11 17:45:46,702 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E1CC0>, 'PRAGMA main.table_info("raporlar")', ()) completed
2026-05-11 17:45:46,703 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E1CC0>)
2026-05-11 17:45:46,703 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E1CC0>) completed
2026-05-11 17:45:46,703 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E1CC0>)
2026-05-11 17:45:46,703 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E1CC0>) completed
2026-05-11 17:45:46,704 | INFO     | sqlalchemy.engine.Engine — PRAGMA main.table_info("pending_whatsapp")
2026-05-11 17:45:46,704 | INFO     | sqlalchemy.engine.Engine — [raw sql] ()
2026-05-11 17:45:46,704 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,704 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,704 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E2040>, 'PRAGMA main.table_info("pending_whatsapp")', ())
2026-05-11 17:45:46,705 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E2040>, 'PRAGMA main.table_info("pending_whatsapp")', ()) completed
2026-05-11 17:45:46,705 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E2040>)
2026-05-11 17:45:46,705 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E2040>) completed
2026-05-11 17:45:46,705 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E2040>)
2026-05-11 17:45:46,705 | INFO     | sqlalchemy.engine.Engine — PRAGMA main.table_info("whatsapp_mesajlari")
2026-05-11 17:45:46,706 | INFO     | sqlalchemy.engine.Engine — [raw sql] ()
2026-05-11 17:45:46,706 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E2040>) completed
2026-05-11 17:45:46,706 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,706 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,706 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E23C0>, 'PRAGMA main.table_info("whatsapp_mesajlari")', ())
2026-05-11 17:45:46,706 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E23C0>, 'PRAGMA main.table_info("whatsapp_mesajlari")', ()) completed
2026-05-11 17:45:46,707 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E23C0>)
2026-05-11 17:45:46,707 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E23C0>) completed
2026-05-11 17:45:46,707 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E23C0>)
2026-05-11 17:45:46,707 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E23C0>) completed
2026-05-11 17:45:46,707 | INFO     | sqlalchemy.engine.Engine — PRAGMA main.table_info("cikarilanlar")
2026-05-11 17:45:46,707 | INFO     | sqlalchemy.engine.Engine — [raw sql] ()
2026-05-11 17:45:46,708 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,708 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,708 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E2740>, 'PRAGMA main.table_info("cikarilanlar")', ())
2026-05-11 17:45:46,708 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E2740>, 'PRAGMA main.table_info("cikarilanlar")', ()) completed
2026-05-11 17:45:46,708 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E2740>)
2026-05-11 17:45:46,709 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E2740>) completed
2026-05-11 17:45:46,709 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E2740>)
2026-05-11 17:45:46,709 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E2740>) completed
2026-05-11 17:45:46,709 | INFO     | sqlalchemy.engine.Engine — COMMIT
2026-05-11 17:45:46,710 | DEBUG    | aiosqlite — executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,710 | DEBUG    | aiosqlite — operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,710 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:45:46,710 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:45:46,711 | INFO     | app.main — Uygulama baþlatýldý. DEBUG=True
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
2026-05-11 17:46:32,175 | INFO     | sqlalchemy.engine.Engine — BEGIN (implicit)
2026-05-11 17:46:32,219 | INFO     | sqlalchemy.engine.Engine — SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at 
FROM kullanicilar 
WHERE kullanicilar.email = ?
2026-05-11 17:46:32,219 | INFO     | sqlalchemy.engine.Engine — [generated in 0.00035s] ('admin@example.com',)
2026-05-11 17:46:32,219 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:46:32,219 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:46:32,219 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E3BC0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@example.com',))
2026-05-11 17:46:32,220 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E3BC0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@example.com',)) completed
2026-05-11 17:46:32,220 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E3BC0>)
2026-05-11 17:46:32,220 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E3BC0>) completed
2026-05-11 17:46:32,221 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E3BC0>)
2026-05-11 17:46:32,221 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E3BC0>) completed
2026-05-11 17:46:32,221 | INFO     | sqlalchemy.engine.Engine — ROLLBACK
2026-05-11 17:46:32,222 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:46:32,222 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:46:32,222 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:46:32,222 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:26,639 | INFO     | sqlalchemy.engine.Engine — BEGIN (implicit)
2026-05-11 17:48:26,641 | INFO     | sqlalchemy.engine.Engine — SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at 
FROM kullanicilar 
WHERE kullanicilar.email = ?
2026-05-11 17:48:26,641 | INFO     | sqlalchemy.engine.Engine — [cached since 114.4s ago] ('admin@sigma.com',)
2026-05-11 17:48:26,641 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:26,642 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:26,643 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C89EABC0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',))
2026-05-11 17:48:26,643 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C89EABC0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',)) completed
2026-05-11 17:48:26,644 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C89EABC0>)
2026-05-11 17:48:26,645 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C89EABC0>) completed
2026-05-11 17:48:26,645 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C89EABC0>)
2026-05-11 17:48:26,646 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C89EABC0>) completed
2026-05-11 17:48:26,647 | WARNING  | passlib.handlers.bcrypt — (trapped) error reading bcrypt version
Traceback (most recent call last):
  File "C:\Users\SGM\AppData\Local\Programs\Python\Python314\Lib\site-packages\passlib\handlers\bcrypt.py", line 620, in _load_backend_mixin
    version = _bcrypt.__about__.__version__
              ^^^^^^^^^^^^^^^^^
AttributeError: module 'bcrypt' has no attribute '__about__'
2026-05-11 17:48:26,651 | DEBUG    | passlib.handlers.bcrypt — detected 'bcrypt' backend, version '<unknown>'
2026-05-11 17:48:26,651 | DEBUG    | passlib.handlers.bcrypt — 'bcrypt' backend lacks $2$ support, enabling workaround
2026-05-11 17:48:26,948 | INFO     | sqlalchemy.engine.Engine — ROLLBACK
2026-05-11 17:48:26,948 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:26,948 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:26,949 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:26,950 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:27,268 | INFO     | sqlalchemy.engine.Engine — BEGIN (implicit)
2026-05-11 17:48:27,269 | INFO     | sqlalchemy.engine.Engine — SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at 
FROM kullanicilar 
WHERE kullanicilar.email = ?
2026-05-11 17:48:27,269 | INFO     | sqlalchemy.engine.Engine — [cached since 115s ago] ('admin@sigma.com',)
2026-05-11 17:48:27,269 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:27,269 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:27,269 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C893C5C0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',))
2026-05-11 17:48:27,270 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C893C5C0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',)) completed
2026-05-11 17:48:27,270 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C893C5C0>)
2026-05-11 17:48:27,270 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C893C5C0>) completed
2026-05-11 17:48:27,271 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C893C5C0>)
2026-05-11 17:48:27,271 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C893C5C0>) completed
2026-05-11 17:48:27,550 | INFO     | sqlalchemy.engine.Engine — ROLLBACK
2026-05-11 17:48:27,551 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:27,552 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:27,552 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:27,552 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:27,785 | INFO     | sqlalchemy.engine.Engine — BEGIN (implicit)
2026-05-11 17:48:27,785 | INFO     | sqlalchemy.engine.Engine — SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at 
FROM kullanicilar 
WHERE kullanicilar.email = ?
2026-05-11 17:48:27,786 | INFO     | sqlalchemy.engine.Engine — [cached since 115.6s ago] ('admin@sigma.com',)
2026-05-11 17:48:27,786 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:27,787 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:27,789 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C893C2C0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',))
2026-05-11 17:48:27,790 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C893C2C0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',)) completed
2026-05-11 17:48:27,791 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C893C2C0>)
